ID,优先纳入,PC,role,value
NA19712,FIRST,1,Contaminating,0.0293246
NA19712,FIRST,2,Contaminating,-0.00248787
NA19712,FIRST,3,Contaminating,-0.00383944
NA19712,FIRST,4,Contaminating,0.00184075
NA19713,FIRST,1,Contaminating,0.0254897
NA19713,FIRST,2,Contaminating,0.0448597
NA19713,FIRST,3,Contaminating,0.19755
NA19713,FIRST,4,Contaminating,0.0393322
NA19716,FIRST,1,Contaminating,-0.179982
NA19716,FIRST,2,Contaminating,0.377062
NA19716,FIRST,3,Contaminating,0.709033
NA19716,FIRST,4,Contaminating,0.0903419
NA19717,FIRST,1,Contaminating,0.580462
NA19717,FIRST,2,Contaminating,0.565038
NA19717,FIRST,3,Contaminating,0.282027
NA19717,FIRST,4,Contaminating,-0.0311968
NA19719,FIRST,1,Contaminating,-0.441429
NA19719,FIRST,2,Contaminating,0.691974
NA19719,FIRST,3,Contaminating,0.902489
NA19719,FIRST,4,Contaminating,0.356236
NA19720,FIRST,1,Contaminating,0.966719
NA19720,FIRST,2,Contaminating,1.46618
NA19720,FIRST,3,Contaminating,1.83266
NA19720,FIRST,4,Contaminating,0.32778
NA19722,FIRST,1,Contaminating,0.726288
NA19722,FIRST,2,Contaminating,0.309466
NA19722,FIRST,3,Contaminating,1.02227
NA19722,FIRST,4,Contaminating,-0.0918519
NA19723,FIRST,1,Contaminating,0.0276772
NA19723,FIRST,2,Contaminating,0.486108
NA19723,FIRST,3,Contaminating,0.618257
NA19723,FIRST,4,Contaminating,0.245536
NA19725,FIRST,1,Contaminating,-0.0415428
NA19725,FIRST,2,Contaminating,-0.0635487
NA19725,FIRST,3,Contaminating,-0.0217956
NA19725,FIRST,4,Contaminating,-0.1256
NA19726,FIRST,1,Contaminating,-0.405667
NA19726,FIRST,2,Contaminating,1.47
NA19726,FIRST,3,Contaminating,-1.16944
NA19726,FIRST,4,Contaminating,1.17199
NA19728,FIRST,1,Contaminating,-0.018492
NA19728,FIRST,2,Contaminating,-0.0139888
NA19728,FIRST,3,Contaminating,-0.0631241
NA19728,FIRST,4,Contaminating,-0.10657
NA19729,FIRST,1,Contaminating,-0.01403
NA19729,FIRST,2,Contaminating,-0.0111362
NA19729,FIRST,3,Contaminating,-0.0446203
NA19729,FIRST,4,Contaminating,-0.0781298
NA19731,FIRST,1,Contaminating,2.98069
NA19731,FIRST,2,Contaminating,-0.904256
NA19731,FIRST,3,Contaminating,-0.986002
NA19731,FIRST,4,Contaminating,-0.046878
NA19732,FIRST,1,Contaminating,-0.0175742
NA19732,FIRST,2,Contaminating,-0.120547
NA19732,FIRST,3,Contaminating,-0.118818
NA19732,FIRST,4,Contaminating,-0.254597
NA19734,FIRST,1,Contaminating,-0.0318965
NA19734,FIRST,2,Contaminating,0.54866
NA19734,FIRST,3,Contaminating,0.654842
NA19734,FIRST,4,Contaminating,0.329125
NA19735,FIRST,1,Contaminating,-0.0133856
NA19735,FIRST,2,Contaminating,-0.0096167
NA19735,FIRST,3,Contaminating,-0.041396
NA19735,FIRST,4,Contaminating,-0.0687594
NA19740,FIRST,1,Contaminating,-0.123025
NA19740,FIRST,2,Contaminating,-0.0549129
NA19740,FIRST,3,Contaminating,-0.579972
NA19740,FIRST,4,Contaminating,-0.43751
NA19741,FIRST,1,Contaminating,-0.0727153
NA19741,FIRST,2,Contaminating,-0.00197118
NA19741,FIRST,3,Contaminating,-0.191105
NA19741,FIRST,4,Contaminating,-0.433321
NA19746,FIRST,1,Contaminating,-0.0100264
NA19746,FIRST,2,Contaminating,-0.0303948
NA19746,FIRST,3,Contaminating,-0.0702136
NA19746,FIRST,4,Contaminating,-0.101832
NA19747,FIRST,1,Contaminating,-0.119751
NA19747,FIRST,2,Contaminating,1.35117
NA19747,FIRST,3,Contaminating,1.09865
NA19747,FIRST,4,Contaminating,0.494935
NA19749,FIRST,1,Contaminating,-0.610766
NA19749,FIRST,2,Contaminating,0.97331
NA19749,FIRST,3,Contaminating,0.742636
NA19749,FIRST,4,Contaminating,0.502307
NA19750,FIRST,1,Contaminating,0.5457
NA19750,FIRST,2,Contaminating,0.569316
NA19750,FIRST,3,Contaminating,0.529752
NA19750,FIRST,4,Contaminating,0.53974
NA19752,FIRST,1,Contaminating,-0.17112
NA19752,FIRST,2,Contaminating,0.852068
NA19752,FIRST,3,Contaminating,0.762183
NA19752,FIRST,4,Contaminating,0.484148
NA19755,FIRST,1,Contaminating,-0.195206
NA19755,FIRST,2,Contaminating,0.368245
NA19755,FIRST,3,Contaminating,-0.639131
NA19755,FIRST,4,Contaminating,-1.45308
NA19756,FIRST,1,Contaminating,1.45458
NA19756,FIRST,2,Contaminating,0.740784
NA19756,FIRST,3,Contaminating,1.13573
NA19756,FIRST,4,Contaminating,-0.184219
NA19758,FIRST,1,Contaminating,-0.562058
NA19758,FIRST,2,Contaminating,1.05511
NA19758,FIRST,3,Contaminating,-1.14575
NA19758,FIRST,4,Contaminating,0.0169894
NA19759,FIRST,1,Contaminating,-0.0128226
NA19759,FIRST,2,Contaminating,-0.00533173
NA19759,FIRST,3,Contaminating,-0.0378804
NA19759,FIRST,4,Contaminating,-0.0609642
NA19761,FIRST,1,Contaminating,-0.0668003
NA19761,FIRST,2,Contaminating,-0.01273
NA19761,FIRST,3,Contaminating,-0.0774807
NA19761,FIRST,4,Contaminating,-0.173648
NA19762,FIRST,1,Contaminating,0.351778
NA19762,FIRST,2,Contaminating,0.0480937
NA19762,FIRST,3,Contaminating,-0.161964
NA19762,FIRST,4,Contaminating,0.0337041
NA19764,FIRST,1,Contaminating,-0.258858
NA19764,FIRST,2,Contaminating,1.06758
NA19764,FIRST,3,Contaminating,1.21802
NA19764,FIRST,4,Contaminating,0.898582
NA19770,FIRST,1,Contaminating,-0.0835414
NA19770,FIRST,2,Contaminating,0.0693349
NA19770,FIRST,3,Contaminating,-0.0859625
NA19770,FIRST,4,Contaminating,-0.0691388
NA19771,FIRST,1,Contaminating,-0.120053
NA19771,FIRST,2,Contaminating,0.440152
NA19771,FIRST,3,Contaminating,0.609635
NA19771,FIRST,4,Contaminating,0.15267
NA19773,FIRST,1,Contaminating,0.396969
NA19773,FIRST,2,Contaminating,0.817198
NA19773,FIRST,3,Contaminating,0.926524
NA19773,FIRST,4,Contaminating,1.11362
NA19774,FIRST,1,Contaminating,0.210679
NA19774,FIRST,2,Contaminating,0.893055
NA19774,FIRST,3,Contaminating,1.10101
NA19774,FIRST,4,Contaminating,0.555089
NA19776,FIRST,1,Contaminating,0.395165
NA19776,FIRST,2,Contaminating,0.856463
NA19776,FIRST,3,Contaminating,-0.603894
NA19776,FIRST,4,Contaminating,0.0721385
NA19777,FIRST,1,Contaminating,0.0209703
NA19777,FIRST,2,Contaminating,-0.0679802
NA19777,FIRST,3,Contaminating,-0.319135
NA19777,FIRST,4,Contaminating,-0.0880073
NA19779,FIRST,1,Contaminating,-0.28594
NA19779,FIRST,2,Contaminating,0.917985
NA19779,FIRST,3,Contaminating,0.671514
NA19779,FIRST,4,Contaminating,0.805458
NA19780,FIRST,1,Contaminating,-0.00958456
NA19780,FIRST,2,Contaminating,0.0104983
NA19780,FIRST,3,Contaminating,-0.0251629
NA19780,FIRST,4,Contaminating,-0.0161858
NA19782,FIRST,1,Contaminating,-0.157986
NA19782,FIRST,2,Contaminating,0.601217
NA19782,FIRST,3,Contaminating,0.73287
NA19782,FIRST,4,Contaminating,0.369732
NA19783,FIRST,1,Contaminating,-0.00525424
NA19783,FIRST,2,Contaminating,0.0265028
NA19783,FIRST,3,Contaminating,-0.0410396
NA19783,FIRST,4,Contaminating,-0.0705543
NA19785,FIRST,1,Contaminating,-0.255054
NA19785,FIRST,2,Contaminating,1.16834
NA19785,FIRST,3,Contaminating,0.717606
NA19785,FIRST,4,Contaminating,0.280447
NA19786,FIRST,1,Contaminating,-0.0883113
NA19786,FIRST,2,Contaminating,0.535176
NA19786,FIRST,3,Contaminating,0.636649
NA19786,FIRST,4,Contaminating,-0.181435
NA19788,FIRST,1,Contaminating,-0.0118805
NA19788,FIRST,2,Contaminating,-0.00102429
NA19788,FIRST,3,Contaminating,-0.0347837
NA19788,FIRST,4,Contaminating,-0.0490133
NA19789,FIRST,1,Contaminating,0.156463
NA19789,FIRST,2,Contaminating,1.17261
NA19789,FIRST,3,Contaminating,1.35583
NA19789,FIRST,4,Contaminating,0.992016
NA19792,FIRST,1,Contaminating,-0.0090792
NA19792,FIRST,2,Contaminating,0.010634
NA19792,FIRST,3,Contaminating,-0.0239536
NA19792,FIRST,4,Contaminating,-0.0169665
NA19794,FIRST,1,Contaminating,-0.0442637
NA19794,FIRST,2,Contaminating,1.25848
NA19794,FIRST,3,Contaminating,-0.371385
NA19794,FIRST,4,Contaminating,0.864099
NA19795,FIRST,1,Contaminating,0.516118
NA19795,FIRST,2,Contaminating,0.674977
NA19795,FIRST,3,Contaminating,0.88794
NA19795,FIRST,4,Contaminating,0.336504
NA19818,FIRST,1,Contaminating,-0.039672
NA19818,FIRST,2,Contaminating,0.00214177
NA19818,FIRST,3,Contaminating,0.107273
NA19818,FIRST,4,Contaminating,0.0195764
NA19819,FIRST,1,Contaminating,0.0226664
NA19819,FIRST,2,Contaminating,0.0028244
NA19819,FIRST,3,Contaminating,-0.00278709
NA19819,FIRST,4,Contaminating,0.0056759
NA19834,FIRST,1,Contaminating,0.257763
NA19834,FIRST,2,Contaminating,0.676326
NA19834,FIRST,3,Contaminating,0.751531
NA19834,FIRST,4,Contaminating,0.0692067
NA19835,FIRST,1,Contaminating,0.0278236
NA19835,FIRST,2,Contaminating,-0.041533
NA19835,FIRST,3,Contaminating,0.00667324
NA19835,FIRST,4,Contaminating,0.00615684
NA19900,FIRST,1,Contaminating,1.05442
NA19900,FIRST,2,Contaminating,0.117497
NA19900,FIRST,3,Contaminating,0.186313
NA19900,FIRST,4,Contaminating,0.290702
NA19901,FIRST,1,Contaminating,1.22952
NA19901,FIRST,2,Contaminating,0.62996
NA19901,FIRST,3,Contaminating,-0.407738
NA19901,FIRST,4,Contaminating,0.469407
NA19904,FIRST,1,Contaminating,1.10222
NA19904,FIRST,2,Contaminating,1.57334
NA19904,FIRST,3,Contaminating,0.756394
NA19904,FIRST,4,Contaminating,-0.588824
NA19908,FIRST,1,Contaminating,-0.0108161
NA19908,FIRST,2,Contaminating,0.0371121
NA19908,FIRST,3,Contaminating,0.0168643
NA19908,FIRST,4,Contaminating,0.0322631
NA19909,FIRST,1,Contaminating,1.11049
NA19909,FIRST,2,Contaminating,0.509655
NA19909,FIRST,3,Contaminating,0.780862
NA19909,FIRST,4,Contaminating,0.0157801
NA19913,FIRST,1,Contaminating,0.3973
NA19913,FIRST,2,Contaminating,0.368911
NA19913,FIRST,3,Contaminating,0.367059
NA19913,FIRST,4,Contaminating,0.371378
NA19914,FIRST,1,Contaminating,0.722776
NA19914,FIRST,2,Contaminating,0.801379
NA19914,FIRST,3,Contaminating,0.819242
NA19914,FIRST,4,Contaminating,0.980935
NA19916,FIRST,1,Contaminating,0.58503
NA19916,FIRST,2,Contaminating,0.553218
NA19916,FIRST,3,Contaminating,0.5548
NA19916,FIRST,4,Contaminating,0.559197
NA19917,FIRST,1,Contaminating,0.400362
NA19917,FIRST,2,Contaminating,0.368174
NA19917,FIRST,3,Contaminating,0.367602
NA19917,FIRST,4,Contaminating,0.373311
NA19920,FIRST,1,Contaminating,1.25394
NA19920,FIRST,2,Contaminating,0.692122
NA19920,FIRST,3,Contaminating,0.371808
NA19920,FIRST,4,Contaminating,0.0170135
NA19921,FIRST,1,Contaminating,1.38745
NA19921,FIRST,2,Contaminating,0.108288
NA19921,FIRST,3,Contaminating,-0.249082
NA19921,FIRST,4,Contaminating,0.385901
NA19922,FIRST,1,Contaminating,0.0271205
NA19922,FIRST,2,Contaminating,0.370461
NA19922,FIRST,3,Contaminating,-0.141371
NA19922,FIRST,4,Contaminating,0.346514
NA19923,FIRST,1,Contaminating,0.648943
NA19923,FIRST,2,Contaminating,0.448902
NA19923,FIRST,3,Contaminating,0.37847
NA19923,FIRST,4,Contaminating,0.000127435
NA19982,FIRST,1,Contaminating,0.845274
NA19982,FIRST,2,Contaminating,0.152917
NA19982,FIRST,3,Contaminating,0.333856
NA19982,FIRST,4,Contaminating,0.138698
NA19984,FIRST,1,Contaminating,0.0283733
NA19984,FIRST,2,Contaminating,-0.00116268
NA19984,FIRST,3,Contaminating,-0.00364307
NA19984,FIRST,4,Contaminating,0.00102808
NA20126,FIRST,1,Contaminating,0.0200002
NA20126,FIRST,2,Contaminating,0.00260136
NA20126,FIRST,3,Contaminating,-0.00375353
NA20126,FIRST,4,Contaminating,0.00674962
NA20127,FIRST,1,Contaminating,0.0307598
NA20127,FIRST,2,Contaminating,-0.00344454
NA20127,FIRST,3,Contaminating,-0.00174343
NA20127,FIRST,4,Contaminating,0.00254832
NA20274,FIRST,1,Contaminating,0.0992267
NA20274,FIRST,2,Contaminating,0.479692
NA20274,FIRST,3,Contaminating,0.810682
NA20274,FIRST,4,Contaminating,0.504227
NA20276,FIRST,1,Contaminating,0.581315
NA20276,FIRST,2,Contaminating,0.556205
NA20276,FIRST,3,Contaminating,0.551352
NA20276,FIRST,4,Contaminating,0.558415
NA20278,FIRST,1,Contaminating,0.602127
NA20278,FIRST,2,Contaminating,0.236572
NA20278,FIRST,3,Contaminating,0.422239
NA20278,FIRST,4,Contaminating,-0.00894811
NA20281,FIRST,1,Contaminating,0.397467
NA20281,FIRST,2,Contaminating,0.370188
NA20281,FIRST,3,Contaminating,0.365837
NA20281,FIRST,4,Contaminating,0.37389
NA20282,FIRST,1,Contaminating,0.69836
NA20282,FIRST,2,Contaminating,0.0130416
NA20282,FIRST,3,Contaminating,0.37101
NA20282,FIRST,4,Contaminating,1.06416
NA20287,FIRST,1,Contaminating,0.957992
NA20287,FIRST,2,Contaminating,0.134757
NA20287,FIRST,3,Contaminating,1.40686
NA20287,FIRST,4,Contaminating,0.410744
NA20289,FIRST,1,Contaminating,0.780071
NA20289,FIRST,2,Contaminating,0.392475
NA20289,FIRST,3,Contaminating,0.17034
NA20289,FIRST,4,Contaminating,0.148177
NA20291,FIRST,1,Contaminating,-3.8912
NA20291,FIRST,2,Contaminating,10.1283
NA20291,FIRST,3,Contaminating,-1.26453
NA20291,FIRST,4,Contaminating,-1.60891
NA20294,FIRST,1,Contaminating,0.584494
NA20294,FIRST,2,Contaminating,0.553524
NA20294,FIRST,3,Contaminating,0.551402
NA20294,FIRST,4,Contaminating,0.557641
NA20296,FIRST,1,Contaminating,1.03918
NA20296,FIRST,2,Contaminating,-0.0882
NA20296,FIRST,3,Contaminating,-0.212595
NA20296,FIRST,4,Contaminating,0.281221
NA20298,FIRST,1,Contaminating,0.0309487
NA20298,FIRST,2,Contaminating,-0.00372565
NA20298,FIRST,3,Contaminating,-0.00108142
NA20298,FIRST,4,Contaminating,0.00204998
NA20299,FIRST,1,Contaminating,0.0053001
NA20299,FIRST,2,Contaminating,-0.00477797
NA20299,FIRST,3,Contaminating,-0.0181091
NA20299,FIRST,4,Contaminating,-0.0297133
NA20314,FIRST,1,Contaminating,-0.811791
NA20314,FIRST,2,Contaminating,2.02008
NA20314,FIRST,3,Contaminating,1.06388
NA20314,FIRST,4,Contaminating,-0.753907
NA20317,FIRST,1,Contaminating,0.391428
NA20317,FIRST,2,Contaminating,0.374083
NA20317,FIRST,3,Contaminating,0.364906
NA20317,FIRST,4,Contaminating,0.379657
NA20318,FIRST,1,Contaminating,0.0210042
NA20318,FIRST,2,Contaminating,0.00193481
NA20318,FIRST,3,Contaminating,0.99422
NA20318,FIRST,4,Contaminating,0.00442313
NA20320,FIRST,1,Contaminating,0.0295575
NA20320,FIRST,2,Contaminating,-0.00347227
NA20320,FIRST,3,Contaminating,-0.00152977
NA20320,FIRST,4,Contaminating,0.00304911
NA20321,FIRST,1,Contaminating,0.0246493
NA20321,FIRST,2,Contaminating,0.00157082
NA20321,FIRST,3,Contaminating,-0.000580844
NA20321,FIRST,4,Contaminating,0.00408271
NA20332,FIRST,1,Contaminating,0.987963
NA20332,FIRST,2,Contaminating,0.0278508
NA20332,FIRST,3,Contaminating,0.683544
NA20332,FIRST,4,Contaminating,-0.28265
NA20334,FIRST,1,Contaminating,0.388029
NA20334,FIRST,2,Contaminating,0.376692
NA20334,FIRST,3,Contaminating,0.368124
NA20334,FIRST,4,Contaminating,0.374382
NA20339,FIRST,1,Contaminating,0.398868
NA20339,FIRST,2,Contaminating,0.367441
NA20339,FIRST,3,Contaminating,0.366511
NA20339,FIRST,4,Contaminating,0.37
NA20340,FIRST,1,Contaminating,-0.0068775
NA20340,FIRST,2,Contaminating,-0.0222127
NA20340,FIRST,3,Contaminating,0.134
NA20340,FIRST,4,Contaminating,-0.0949513
NA20342,FIRST,1,Contaminating,1.00964
NA20342,FIRST,2,Contaminating,0.284374
NA20342,FIRST,3,Contaminating,0.0134544
NA20342,FIRST,4,Contaminating,0.575088
NA20346,FIRST,1,Contaminating,0.397242
NA20346,FIRST,2,Contaminating,0.368175
NA20346,FIRST,3,Contaminating,0.368698
NA20346,FIRST,4,Contaminating,0.373668
NA20348,FIRST,1,Contaminating,0.719004
NA20348,FIRST,2,Contaminating,-0.461091
NA20348,FIRST,3,Contaminating,0.283712
NA20348,FIRST,4,Contaminating,0.0872292
NA20351,FIRST,1,Contaminating,1.15685
NA20351,FIRST,2,Contaminating,0.649349
NA20351,FIRST,3,Contaminating,0.984092
NA20351,FIRST,4,Contaminating,0.10314
NA20355,FIRST,1,Contaminating,1.18314
NA20355,FIRST,2,Contaminating,-0.190856
NA20355,FIRST,3,Contaminating,-0.0696496
NA20355,FIRST,4,Contaminating,0.256552
NA20356,FIRST,1,Contaminating,1.21354
NA20356,FIRST,2,Contaminating,0.110555
NA20356,FIRST,3,Contaminating,-0.787523
NA20356,FIRST,4,Contaminating,-0.185029
NA20357,FIRST,1,Contaminating,0.58523
NA20357,FIRST,2,Contaminating,0.5535
NA20357,FIRST,3,Contaminating,0.553267
NA20357,FIRST,4,Contaminating,0.559426
NA20359,FIRST,1,Contaminating,0.393766
NA20359,FIRST,2,Contaminating,0.371969
NA20359,FIRST,3,Contaminating,0.367242
NA20359,FIRST,4,Contaminating,0.376649
NA20362,FIRST,1,Contaminating,0.0234483
NA20362,FIRST,2,Contaminating,0.00129314
NA20362,FIRST,3,Contaminating,-0.00110225
NA20362,FIRST,4,Contaminating,0.00429799
NA20412,FIRST,1,Contaminating,0.393318
NA20412,FIRST,2,Contaminating,0.372099
NA20412,FIRST,3,Contaminating,0.367993
NA20412,FIRST,4,Contaminating,0.372752
NA20502,FIRST,1,Contaminating,-0.00973364
NA20502,FIRST,2,Contaminating,0.0275136
NA20502,FIRST,3,Contaminating,-0.0127379
NA20502,FIRST,4,Contaminating,0.0189258
NA20503,FIRST,1,Contaminating,-0.313183
NA20503,FIRST,2,Contaminating,0.943976
NA20503,FIRST,3,Contaminating,0.299617
NA20503,FIRST,4,Contaminating,0.527915
NA20504,FIRST,1,Contaminating,-0.0105017
NA20504,FIRST,2,Contaminating,0.0266359
NA20504,FIRST,3,Contaminating,-0.00759254
NA20504,FIRST,4,Contaminating,0.0182815
NA20505,FIRST,1,Contaminating,-0.151914
NA20505,FIRST,2,Contaminating,0.627304
NA20505,FIRST,3,Contaminating,0.294104
NA20505,FIRST,4,Contaminating,0.730701
NA20506,FIRST,1,Contaminating,-0.460178
NA20506,FIRST,2,Contaminating,-0.287925
NA20506,FIRST,3,Contaminating,1.10536
NA20506,FIRST,4,Contaminating,1.29581
NA20507,FIRST,1,Contaminating,0.36176
NA20507,FIRST,2,Contaminating,1.47903
NA20507,FIRST,3,Contaminating,0.792788
NA20507,FIRST,4,Contaminating,-0.0857336
NA20508,FIRST,1,Contaminating,-0.133897
NA20508,FIRST,2,Contaminating,0.853672
NA20508,FIRST,3,Contaminating,0.159511
NA20508,FIRST,4,Contaminating,1.314
NA20509,FIRST,1,Contaminating,0.333698
NA20509,FIRST,2,Contaminating,-0.309743
NA20509,FIRST,3,Contaminating,0.880797
NA20509,FIRST,4,Contaminating,1.10833
NA20510,FIRST,1,Contaminating,0.800316
NA20510,FIRST,2,Contaminating,1.24842
NA20510,FIRST,3,Contaminating,0.136516
NA20510,FIRST,4,Contaminating,0.429528
NA20511,FIRST,1,Contaminating,-0.0117284
NA20511,FIRST,2,Contaminating,0.12712
NA20511,FIRST,3,Contaminating,0.0104027
NA20511,FIRST,4,Contaminating,0.0611707
NA20512,FIRST,1,Contaminating,-1.12589
NA20512,FIRST,2,Contaminating,2.48102
NA20512,FIRST,3,Contaminating,0.241417
NA20512,FIRST,4,Contaminating,1.08245
NA20513,FIRST,1,Contaminating,-0.0160556
NA20513,FIRST,2,Contaminating,0.431711
NA20513,FIRST,3,Contaminating,0.253284
NA20513,FIRST,4,Contaminating,1.40276
NA20514,FIRST,1,Contaminating,0.5454
NA20514,FIRST,2,Contaminating,0.582117
NA20514,FIRST,3,Contaminating,0.546701
NA20514,FIRST,4,Contaminating,0.57302
NA20515,FIRST,1,Contaminating,-0.00875919
NA20515,FIRST,2,Contaminating,0.0278172
NA20515,FIRST,3,Contaminating,-0.00761294
NA20515,FIRST,4,Contaminating,0.022276
NA20516,FIRST,1,Contaminating,-0.0309235
NA20516,FIRST,2,Contaminating,0.0236885
NA20516,FIRST,3,Contaminating,-0.0355169
NA20516,FIRST,4,Contaminating,-0.0739297
NA20517,FIRST,1,Contaminating,-0.642887
NA20517,FIRST,2,Contaminating,0.819379
NA20517,FIRST,3,Contaminating,0.781527
NA20517,FIRST,4,Contaminating,0.813542
NA20518,FIRST,1,Contaminating,-0.887203
NA20518,FIRST,2,Contaminating,1.71185
NA20518,FIRST,3,Contaminating,0.704154
NA20518,FIRST,4,Contaminating,1.2354
NA20519,FIRST,1,Contaminating,-0.0188665
NA20519,FIRST,2,Contaminating,0.0144735
NA20519,FIRST,3,Contaminating,0.0242794
NA20519,FIRST,4,Contaminating,-0.0820947
NA20520,FIRST,1,Contaminating,-0.330799
NA20520,FIRST,2,Contaminating,1.05188
NA20520,FIRST,3,Contaminating,0.28071
NA20520,FIRST,4,Contaminating,0.442867
NA20521,FIRST,1,Contaminating,0.134086
NA20521,FIRST,2,Contaminating,0.763982
NA20521,FIRST,3,Contaminating,-0.0855068
NA20521,FIRST,4,Contaminating,0.532384
NA20522,FIRST,1,Contaminating,-1.30703
NA20522,FIRST,2,Contaminating,1.49215
NA20522,FIRST,3,Contaminating,1.25253
NA20522,FIRST,4,Contaminating,0.855928
NA20524,FIRST,1,Contaminating,-0.0373397
NA20524,FIRST,2,Contaminating,0.0226462
NA20524,FIRST,3,Contaminating,-0.0769118
NA20524,FIRST,4,Contaminating,-0.0600398
NA20525,FIRST,1,Contaminating,-2.71267
NA20525,FIRST,2,Contaminating,-0.247898
NA20525,FIRST,3,Contaminating,-5.29128
NA20525,FIRST,4,Contaminating,1.87288
NA20527,FIRST,1,Contaminating,-0.00977807
NA20527,FIRST,2,Contaminating,0.0265313
NA20527,FIRST,3,Contaminating,-0.0086332
NA20527,FIRST,4,Contaminating,0.0168711
NA20528,FIRST,1,Contaminating,-0.00904991
NA20528,FIRST,2,Contaminating,0.0263012
NA20528,FIRST,3,Contaminating,-0.00760775
NA20528,FIRST,4,Contaminating,0.0180761
NA20529,FIRST,1,Contaminating,-0.448348
NA20529,FIRST,2,Contaminating,0.56752
NA20529,FIRST,3,Contaminating,0.849326
NA20529,FIRST,4,Contaminating,0.798072
NA20530,FIRST,1,Contaminating,0.0483238
NA20530,FIRST,2,Contaminating,-0.0653025
NA20530,FIRST,3,Contaminating,0.125507
NA20530,FIRST,4,Contaminating,0.263887
NA20531,FIRST,1,Contaminating,-0.10324
NA20531,FIRST,2,Contaminating,0.543543
NA20531,FIRST,3,Contaminating,0.184142
NA20531,FIRST,4,Contaminating,0.389268
NA20532,FIRST,1,Contaminating,0.143166
NA20532,FIRST,2,Contaminating,1.55233
NA20532,FIRST,3,Contaminating,1.89e-05
NA20532,FIRST,4,Contaminating,0.407595
NA20533,FIRST,1,Contaminating,0.793806
NA20533,FIRST,2,Contaminating,1.20499
NA20533,FIRST,3,Contaminating,0.870506
NA20533,FIRST,4,Contaminating,0.86169
NA20534,FIRST,1,Contaminating,-0.0473019
NA20534,FIRST,2,Contaminating,0.717936
NA20534,FIRST,3,Contaminating,0.618286
NA20534,FIRST,4,Contaminating,0.227168
NA20535,FIRST,1,Contaminating,0.327517
NA20535,FIRST,2,Contaminating,0.935944
NA20535,FIRST,3,Contaminating,-0.137851
NA20535,FIRST,4,Contaminating,2.04498
NA20536,FIRST,1,Contaminating,-0.356692
NA20536,FIRST,2,Contaminating,0.0386867
NA20536,FIRST,3,Contaminating,1.43267
NA20536,FIRST,4,Contaminating,0.706104
NA20538,FIRST,1,Contaminating,-0.267036
NA20538,FIRST,2,Contaminating,1.00784
NA20538,FIRST,3,Contaminating,0.0175424
NA20538,FIRST,4,Contaminating,0.69286
NA20539,FIRST,1,Contaminating,0.361647
NA20539,FIRST,2,Contaminating,0.396623
NA20539,FIRST,3,Contaminating,0.362254
NA20539,FIRST,4,Contaminating,0.387936
NA20540,FIRST,1,Contaminating,-0.241419
NA20540,FIRST,2,Contaminating,0.369652
NA20540,FIRST,3,Contaminating,0.446847
NA20540,FIRST,4,Contaminating,0.977739
NA20541,FIRST,1,Contaminating,0.594756
NA20541,FIRST,2,Contaminating,0.85917
NA20541,FIRST,3,Contaminating,0.207804
NA20541,FIRST,4,Contaminating,0.683513
NA20542,FIRST,1,Contaminating,-0.0182999
NA20542,FIRST,2,Contaminating,0.0600757
