ID,优先纳入,AVG_DP,FREEMIX,status
Q1814,FIRST,38.6686,0.000467391,PASS
Q1815,FIRST,38.8863,0.000475468,PASS
Q1816,FIRST,39.1597,0.000250887,PASS
Q1817,FIRST,40.5927,0.000436779,PASS
Q1818,FIRST,35.3665,0.000273808,PASS
Q1819,FIRST,37.9418,0.000129765,PASS
Q1820,FIRST,37.9707,0.000246495,PASS
Q1821,FIRST,36.951,0.000493272,PASS
Q1822,FIRST,39.129,0.000208722,PASS
Q1823,FIRST,43.9695,0.000152858,PASS
Q1824,FIRST,45.4841,0.000259373,PASS
Q1825,FIRST,37.2845,0.000404888,PASS
Q1826,FIRST,46.8185,4.64e-05,PASS
Q1827,FIRST,45.498,0.000377095,PASS
Q1829,FIRST,35.9279,0.000369238,PASS
Q1830,FIRST,44.2118,0.000435721,PASS
Q1831,FIRST,29.3255,0.000304392,PASS
Q1832,FIRST,42.2142,0.000342296,PASS
Q1833,FIRST,54.4588,0.000110086,PASS
Q1834,FIRST,46.969,0.000145195,PASS
Q1835,FIRST,39.6805,1.14e-06,PASS
Q1836,FIRST,43.4974,0.000227609,PASS
Q1837,FIRST,38.4452,0.000328921,PASS
Q1838,FIRST,44.1259,0.000209719,PASS
Q1839,FIRST,46.201,0.000235904,PASS
Q1846,FIRST,38.509,0.000206102,PASS
Q1847,FIRST,44.1389,4.93e-05,PASS
Q1848,FIRST,33.3285,0.000933472,PASS
Q1849,FIRST,35.9878,0.000161537,PASS
Q1850,FIRST,35.899,0.000118886,PASS
Q1851,FIRST,29.5653,0.000194334,PASS
Q1852,FIRST,30.1623,0.000689003,PASS
Q1853,FIRST,41.9575,0.000513106,PASS
Q1854,FIRST,37.0409,0.000995738,PASS
Q1855,FIRST,33.3391,0.000759807,PASS
Q1856,FIRST,56.381,0.000592103,PASS
Q1857,FIRST,28.6904,0.00098374,PASS
Q1858,FIRST,41.7786,0.000795063,PASS
Q1859,FIRST,47.2786,0.000320625,PASS
Q1860,FIRST,32.9435,0.000630146,PASS
Q1861,FIRST,52.8195,0.000600632,PASS
Q1862,FIRST,45.2081,0.0010143,PASS
Q1863,FIRST,54.1521,0.000773919,PASS
Q1865,FIRST,44.8006,0.000543896,PASS
Q1866,FIRST,31.8262,0.000395883,PASS
Q1867,FIRST,30.7331,0.0021986,PASS
Q1868,FIRST,30.6183,0.00203031,PASS
Q1869,FIRST,35.8766,0.0023392,PASS
Q1870,FIRST,34.9313,0.000904052,PASS
Q1871,FIRST,49.2119,0.00135302,PASS
Q1872,FIRST,45.4187,0.00143798,PASS
Q1873,FIRST,35.9694,0.000653994,PASS
Q1874,FIRST,64.3694,0.00046444,PASS
Q1875,FIRST,41.2316,0.00168012,PASS
Q1876,FIRST,48.4299,0.000492443,PASS
Q1877,FIRST,33.3218,0.00103133,PASS
Q1878,FIRST,37.6966,0.00193101,PASS
Q1879,FIRST,32.8077,0.000278871,PASS
Q1880,FIRST,38.2732,0.000688855,PASS
Q1881,FIRST,28.7855,0.000587465,PASS
Q1882,FIRST,36.9002,0.000853616,PASS
Q1883,FIRST,45.5363,0.000552648,PASS
Q1884,FIRST,49.4377,0.00111557,PASS
Q1885,FIRST,37.7307,0.00081708,PASS
Q1886,FIRST,30.3454,0.000923882,PASS
Q1887,FIRST,36.8975,0.000147973,PASS
qinrenhao,FIRST,43.444,0.00168875,PASS
qinrenhaofu,FIRST,40.1355,0.00261777,PASS
qinrenhaomu,FIRST,35.5019,0.00419652,PASS
qiuzhixuanfu,FIRST,24.8587,0.000731102,PASS
QWA,FIRST,31.6719,0.000612848,PASS
RET2,FIRST,37.8928,0.00103887,PASS
sayuwenya,FIRST,36.6499,8.75e-05,PASS
sayuwenyafu,FIRST,35.3606,0.00284525,PASS
SD001,FIRST,32.5673,0.000266213,PASS
SD003,FIRST,19.7989,0.000149422,PASS
SD004,FIRST,31.0828,0.00010318,PASS
SD005,FIRST,30.248,0.000430747,PASS
SD006,FIRST,32.3808,0.000366094,PASS
SD007,FIRST,35.1683,0.00181263,PASS
SD008,FIRST,33.7,0.000220747,PASS
SD009,FIRST,34.7471,0.000550158,PASS
SD010,FIRST,33.9885,0.000577156,PASS
SD011,FIRST,29.8764,0.000358422,PASS
SD012,FIRST,29.462,0.000197721,PASS
SD013,FIRST,29.2446,0.000522478,PASS
SD014,FIRST,29.4563,0.000183088,PASS
SD015,FIRST,28.824,0.000172656,PASS
SD016,FIRST,30.3014,0.000122098,PASS
SD017,FIRST,26.7553,0.00216543,PASS
SD018,FIRST,28.4242,0.000249333,PASS
SD019,FIRST,35.8335,0.000429502,PASS
SD021,FIRST,29.6524,0.000474876,PASS
SD022,FIRST,35.0415,0.000138684,PASS
SD023,FIRST,28.138,0.000465901,PASS
SD024,FIRST,29.0209,0.000529908,PASS
SD025,FIRST,34.6749,0.00071958,PASS
SD026,FIRST,30.8742,0.000220655,PASS
SD027,FIRST,29.1631,0.000984098,PASS
SD028,FIRST,32.6505,0.000945914,PASS
SD029,FIRST,29.8364,0.00099272,PASS
SD030,FIRST,32.0474,0.000231866,PASS
SD031,FIRST,32.0092,0.000644708,PASS
SD032,FIRST,33.1367,0.000486159,PASS
SD034,FIRST,34.1993,0.000367041,PASS
SD035,FIRST,33.5056,0.00034462,PASS
SD036,FIRST,34.1577,0.000427355,PASS
SD037,FIRST,32.4313,0.000215311,PASS
SD039,FIRST,31.3035,0.000648957,PASS
SD041,FIRST,32.1427,0.000118288,PASS
SD042,FIRST,31.8561,0.000132917,PASS
SD043,FIRST,30.8855,0.000298617,PASS
SD044,FIRST,32.5765,0.000148059,PASS
SD045,FIRST,31.7428,7.59e-05,PASS
SD047,FIRST,30.1938,0.000184785,PASS
SD048,FIRST,29.5625,0.00041819,PASS
SD049,FIRST,29.7329,0.000190627,PASS
SD050,FIRST,30.6372,0.000165753,PASS
SD052,FIRST,32.4188,0.00078332,PASS
SD056,FIRST,28.915,0.000140309,PASS
SD059,FIRST,31.5215,0.00333638,PASS
SD062,FIRST,32.8052,0.000412283,PASS
SD064,FIRST,32.8657,0.000139161,PASS
SD066,FIRST,32.7576,0.000113397,PASS
SD067,FIRST,30.7313,0.000107692,PASS
SD068,FIRST,33.2937,0.000243844,PASS
SD073,FIRST,31.8213,6.34e-05,PASS
SD078,FIRST,31.821,4.36e-05,PASS
SD081,FIRST,28.5995,0.000176412,PASS
SD086,FIRST,33.3517,0.00012194,PASS
SD087,FIRST,30.6885,0.000159221,PASS
SD089,FIRST,34.5102,0.000349008,PASS
SD090,FIRST,32.4288,0.000202828,PASS
SD091,FIRST,32.7732,0.000534887,PASS
SD093,FIRST,31.7975,0.00352647,PASS
SD094,FIRST,28.4676,0.000102303,PASS
SD095,FIRST,35.4163,0.000575356,PASS
SD096,FIRST,33.6219,0.000346371,PASS
SD097,FIRST,29.9714,0.000153726,PASS
SD098,FIRST,29.973,0.000189649,PASS
SD099,FIRST,33.3308,0.000196896,PASS
SD100,FIRST,32.0484,0.00032579,PASS
SD101,FIRST,25.6699,0.00134745,PASS
SD102,FIRST,29.351,0.000174206,PASS
SD103,FIRST,27.404,0.000281232,PASS
SD104,FIRST,28.1417,8.56e-05,PASS
SD105,FIRST,33.6275,0.000182453,PASS
SD106,FIRST,34.8838,0.000278029,PASS
SD107,FIRST,28.7387,9.87e-05,PASS
SD108,FIRST,28.7685,0.000182642,PASS
SD109,FIRST,28.4179,0.000124226,PASS
SD110,FIRST,31.0084,0.000434925,PASS
SD111,FIRST,34.1656,0.000342128,PASS
SD115,FIRST,33.0177,0.000155258,PASS
SD116,FIRST,33.8715,0.000128426,PASS
SD117,FIRST,32.3416,0.000392123,PASS
SD118,FIRST,34.2388,0.000418399,PASS
SD119,FIRST,33.1227,9e-05,PASS
SD120,FIRST,32.8736,0.000203158,PASS
SD121,FIRST,32.2058,0.000141138,PASS
SD122,FIRST,38.2346,0.000307613,PASS
SD123,FIRST,37.7101,0.000408878,PASS
SD124,FIRST,36.1391,0.000199229,PASS
SD125,FIRST,36.8868,9e-05,PASS
SD126,FIRST,36.8677,0.000402911,PASS
SD127,FIRST,36.1137,0.000302064,PASS
SD128,FIRST,35.9551,0.000332709,PASS
SD129,FIRST,38.5145,0.000377901,PASS
SD130,FIRST,38.2912,0.00038905,PASS
SD131,FIRST,38.0888,0.000340115,PASS
SD132,FIRST,36.9604,0.000164446,PASS
SD134,FIRST,37.791,0.000315809,PASS
SD136,FIRST,37.2137,0.00012552,PASS
SD137,FIRST,31.1783,0.000444937,PASS
SD138,FIRST,33.9513,0.00182251,PASS
SD139,FIRST,37.5984,0.000157527,PASS
SD140,FIRST,32.2521,0.000141795,PASS
SD141,FIRST,31.2861,0.000178997,PASS
SD142,FIRST,33.8465,4.53e-05,PASS
SD143,FIRST,35.9884,0.000210439,PASS
SD191,FIRST,33.763,0.000136291,PASS
SD192,FIRST,34.4167,0.000444168,PASS
SD194,FIRST,33.1131,5.02e-05,PASS
SD195,FIRST,37.5565,0.000126877,PASS
SD196,FIRST,38.3493,0.000113427,PASS
SD197,FIRST,38.1472,8.58e-05,PASS
SD198,FIRST,35.7316,0.000122572,PASS
SD199,FIRST,37.5123,0.000152674,PASS
SD200,FIRST,36.7675,0.00044139,PASS
SD202,FIRST,38.8374,0.000167516,PASS
SD203,FIRST,35.235,9.07e-05,PASS
SD204,FIRST,36.2009,0.000450939,PASS
SD205,FIRST,35.107,0.000299765,PASS
SD206,FIRST,35.9356,5.27e-05,PASS
SD208,FIRST,34.8635,6.29e-05,PASS
SD210,FIRST,34.9304,8.94e-05,PASS
SD213,FIRST,35.6487,8.62e-05,PASS
SD214,FIRST,36.2829,0.000239768,PASS
SD218,FIRST,35.5488,9.68e-05,PASS
SD221,FIRST,36.5396,0.000157255,PASS
SD223,FIRST,34.3288,0.000448502,PASS
SD224,FIRST,34.7672,8.03e-05,PASS
SD225,FIRST,30.6958,6.71e-05,PASS
SD226,FIRST,36.6209,0.000125549,PASS
SD227,FIRST,35.3308,0.000254663,PASS
SD228,FIRST,30.2388,0.000290813,PASS
SD229,FIRST,35.0972,9.62e-05,PASS
SD231,FIRST,34.5157,0.000333113,PASS
SD232,FIRST,34.8646,0.000143399,PASS
SD233,FIRST,29.7317,0.000127356,PASS
SD234,FIRST,35.1325,0.000125299,PASS
SD235,FIRST,36.7094,0.000215933,PASS
SD236,FIRST,36.2838,0.000219419,PASS
SD237,FIRST,35.0948,0.000243431,PASS
SD238,FIRST,34.1643,0.000477381,PASS
SD239,FIRST,35.476,9.15e-05,PASS
SD240,FIRST,34.2924,0.000569026,PASS
SD241,FIRST,32.5922,9.41e-05,PASS
SD242,FIRST,32.965,0.000275385,PASS
SD243,FIRST,33.2413,0.000149413,PASS
SD244,FIRST,34.7724,0.00023284,PASS
SD245,FIRST,34.2623,4.62e-05,PASS
SD246,FIRST,33.9279,0.000213139,PASS
SD247,FIRST,35.1529,0.00022718,PASS
SD248,FIRST,35.5772,0.000460325,PASS
SD249,FIRST,29.7662,9.45e-05,PASS
SD250,FIRST,36.3044,9.69e-05,PASS
SD251,FIRST,35.0508,9.65e-05,PASS
SD252,FIRST,35.4569,7.16e-05,PASS
SD253,FIRST,35.5303,0.000135933,PASS
SD254,FIRST,35.3947,8.69e-05,PASS
SD255,FIRST,35.0977,0.000167559,PASS
SD256,FIRST,35.742,0.000148388,PASS
SD257,FIRST,34.8014,0.000103983,PASS
SD258,FIRST,35.7908,0.000155762,PASS
SD259,FIRST,37.0184,6.55e-05,PASS
SD260,FIRST,36.888,5.17e-05,PASS
SD261,FIRST,36.5822,0.000340207,PASS
SD262,FIRST,37.7984,0.000167522,PASS
SD263,FIRST,38.8201,8.66e-05,PASS
SD264,FIRST,37.247,0.000126722,PASS
SD265,FIRST,37.3035,0.000307705,PASS
SD266,FIRST,37.0075,6.68e-05,PASS
SD267,FIRST,36.7407,0.000143533,PASS
SD268,FIRST,37.0594,7.88e-05,PASS
SD269,FIRST,37.2476,8.71e-05,PASS
SD270,FIRST,36.6868,3.33e-05,PASS
SH_283,FIRST,35.4246,0.000292161,PASS
SH_284,FIRST,36.2743,0.0006515,PASS
SH_286,FIRST,33.8388,0.000255949,PASS
SH_287,FIRST,36.1787,0.000319883,PASS
SH_288,FIRST,34.8191,0.00041058,PASS
SH_289,FIRST,31.5033,0.000982841,PASS
SH_290,FIRST,36.7238,0.000666355,PASS
SH_291,FIRST,31.7599,0.000482454,PASS
SH_292,FIRST,35.2947,0.000660774,PASS
SH_293,FIRST,35.8744,0.0012504,PASS
SH_294,FIRST,33.6691,0.000626219,PASS
SH_295,FIRST,33.1854,0.000796506,PASS
SH_296,FIRST,33.2513,0.000588949,PASS
SH_297,FIRST,34.6514,0.000702293,PASS
SH_299,FIRST,29.4573,0.00128868,PASS
SH_300,FIRST,29.1338,0.000861937,PASS
SH_301,FIRST,37.2127,0.000191416,PASS
SH_302,FIRST,33.6383,0.000213339,PASS
SH_303,FIRST,34.4471,0.000732432,PASS
SH_304,FIRST,30.4526,0.000889061,PASS
SH_305,FIRST,32.0293,0.000702953,PASS
SH_306,FIRST,33.9808,0.000836593,PASS
SH_307,FIRST,33.8097,8.15e-05,PASS
SH_308,FIRST,27.7509,0.0016911,PASS
SH_309,FIRST,33.6091,0.000854219,PASS
SH_310,FIRST,32.1142,0.000724117,PASS
SH_311,FIRST,33.5976,0.00151733,PASS
SH_312,FIRST,32.8952,0.00068928,PASS
SH_313,FIRST,34.2689,0.000870997,PASS
SH_314,FIRST,38.1745,6.28e-05,PASS
SH_315,FIRST,31.3573,0.000862795,PASS
SH_316,FIRST,30.9743,0.00115931,PASS
SH_317,FIRST,34.7249,0.000856332,PASS
SH_318,FIRST,32.9941,0.00323137,PASS
SH_319,FIRST,33.555,0.000809863,PASS
SH_320,FIRST,29.6516,0.000739202,PASS
SH_321,FIRST,30.9473,0.00116107,PASS
SH_322,FIRST,31.2588,0.00096098,PASS
SH_323,FIRST,33.1179,0.00116909,PASS
SH_324,FIRST,34.0827,0.00103805,PASS
SH_325,FIRST,34.2544,0.00106984,PASS
SH_326,FIRST,35.5998,4.62e-08,PASS
SH_327,FIRST,34.3791,0.000727446,PASS
SH_328,FIRST,34.0657,0.00088814,PASS
SH_329,FIRST,34.6352,0.00107324,PASS
SH_330,FIRST,28.2855,5.48e-05,PASS
SH_331,FIRST,33.4948,0.000855542,PASS
SH_332,FIRST,34.4149,0.000722107,PASS
SH_333,FIRST,32.6027,0.000560382,PASS
SH_334,FIRST,34.0486,0.00125245,PASS
SH_335,FIRST,34.6212,0.000721031,PASS
SH_336,FIRST,33.8527,0.000986832,PASS
SH_337,FIRST,33.7973,0.00144451,PASS
SH_338,FIRST,33.212,0.000992788,PASS
SH_339,FIRST,32.3552,0.0027969,PASS
SH_340,FIRST,32.6157,0.00071871,PASS
SH_341,FIRST,34.212,0.0120549,PASS
SH_342,FIRST,33.7709,0.000769173,PASS
SH_343,FIRST,35.2907,0.000947483,PASS
SH_344,FIRST,33.7975,0.00136548,PASS
SH_345,FIRST,34.4435,0.000810993,PASS
SH_346,FIRST,32.7795,0.00151384,PASS
SH_347,FIRST,34.5512,0.00178253,PASS
SH_348,FIRST,34.1874,0.000823738,PASS
SH_349,FIRST,33.8932,0.00102042,PASS
SH_350,FIRST,35.4298,0.00101632,PASS
SH_351,FIRST,34.6722,0.000859357,PASS
SH_352,FIRST,34.4356,0.000952,PASS
SH_353,FIRST,28.6195,0.00126731,PASS
SH_354,FIRST,29.5022,0.00133337,PASS
SH_355,FIRST,31.7313,7.12e-05,PASS
SH_356,FIRST,33.5815,0.00123164,PASS
SH_357,FIRST,30.4376,3.89e-05,PASS
SH_358,FIRST,33.479,0.000910562,PASS
SH_359,FIRST,37.2837,0.000118272,PASS
SH_360,FIRST,33.8102,0.00130832,PASS
SH_361,FIRST,29.8361,0.00132364,PASS
SH_362,FIRST,35.1897,0.0021229,PASS
SH_363,FIRST,34.2894,0.000728814,PASS
SH_364,FIRST,33.7083,0.00146044,PASS
SH_365,FIRST,33.8876,0.00109135,PASS
SH_366,FIRST,32.989,6.14e-05,PASS
SH_369,FIRST,34.0391,0.00104981,PASS
SH_370,FIRST,33.5844,0.00348951,PASS
SH_371,FIRST,36.3073,8.55e-05,PASS
SH_372,FIRST,32.2966,0.000859812,PASS
SH_373,FIRST,34.2597,0.00093202,PASS
SH_374,FIRST,37.1765,1.98e-07,PASS
SH_375,FIRST,34.2175,0.000820666,PASS
SH_376,FIRST,32.6472,0.000867568,PASS
SH_377,FIRST,32.7035,0.000982155,PASS
SH_378,FIRST,32.2684,0.00118634,PASS
SH_379,FIRST,32.543,0.000741607,PASS
SH_380,FIRST,31.3377,7.07e-05,PASS
SH_381,FIRST,33.6008,0.00119492,PASS
SH_382,FIRST,33.4117,0.000692583,PASS
SH_383,FIRST,33.2462,0.0020797,PASS
SH_384,FIRST,32.7309,0.00107096,PASS
SH_385,FIRST,29.8927,0.000536649,PASS
SH_386,FIRST,31.1821,0.00092292,PASS
SH_387,FIRST,33.0631,0.00419307,PASS
SH_388,FIRST,34.0272,0.000722929,PASS
SH_389,FIRST,32.6534,0.00152041,PASS
SH_390,FIRST,30.8361,0.0040071,PASS
SH_391,FIRST,33.1317,0.000960903,PASS
SH_392,FIRST,33.0232,0.00049071,PASS
SH_393,FIRST,32.2734,0.00105656,PASS
SH_394,FIRST,35.2675,0.00014783,PASS
SH_396,FIRST,33.3467,0.000769592,PASS
SH_397,FIRST,33.8419,0.000791012,PASS
SH_398,FIRST,33.444,0.000923562,PASS
SH_399,FIRST,33.0846,0.00070173,PASS
SH_400,FIRST,34.3276,0.000721258,PASS
SH_401,FIRST,33.1125,0.000885263,PASS
SH_402,FIRST,31.4365,0.000766699,PASS
SH_403,FIRST,32.6723,0.000612937,PASS
SH_404,FIRST,32.7024,0.000779818,PASS
SH_405,FIRST,32.5283,0.00120045,PASS
SH_406,FIRST,33.3531,0.000604801,PASS
SH_407,FIRST,33.9791,0.000797022,PASS
SH_408,FIRST,32.9122,0.000555363,PASS
SH_409,FIRST,33.774,0.000951606,PASS
SH_410,FIRST,34.4136,0.000906142,PASS
SH_411,FIRST,31.7278,0.00086835,PASS
SH_412,FIRST,26.9676,0.0015317,PASS
SH_413,FIRST,31.8915,0.0005755,PASS
SH_414,FIRST,37.843,0.000172993,PASS
SH_415,FIRST,37.8757,4.83e-05,PASS
SH_416,FIRST,32.486,0.00079225,PASS
SH_417,FIRST,33.0645,0.000869093,PASS
SH_418,FIRST,33.6615,0.000495824,PASS
SH_419,FIRST,33.401,0.00083765,PASS
SH_423,FIRST,32.5499,0.000750173,PASS
SH_424,FIRST,33.6766,0.000877328,PASS
SH_425,FIRST,33.051,0.000659079,PASS
SH_426,FIRST,32.3878,0.00119435,PASS
SH_427,FIRST,31.3959,0.00155532,PASS
SH_428,FIRST,33.217,0.000779744,PASS
SH_429,FIRST,33.848,0.000867662,PASS
SH_430,FIRST,33.7159,0.000796326,PASS
SH_431,FIRST,35.5815,0.000249337,PASS
SH_432,FIRST,32.8344,0.000386394,PASS
SH_433,FIRST,34.2829,0.00104109,PASS
SH_434,FIRST,33.0325,0.00064242,PASS
SH_435,FIRST,33.9794,0.000900924,PASS
SH_91,FIRST,32.0663,0.000927902,PASS
SH_92,FIRST,30.9014,0.00120497,PASS
SH_93,FIRST,34.0013,0.000531304,PASS
SH_94,FIRST,34.4605,0.00370502,PASS
sujunhao,FIRST,38.5088,8.68e-05,PASS
sujunhaomu,FIRST,28.6189,0.00195873,PASS
sunmiaohan,FIRST,34.5491,0.000343362,PASS
sunmiaohanfu,FIRST,37.7391,8.72e-05,PASS
sunmiaohanmu,FIRST,37.5124,0.000100669,PASS
SZ_BA10A,FIRST,36.7775,0.000176647,PASS
SZ_BA10B,FIRST,35.5865,0.000106351,PASS
SZ_BA10C,FIRST,36.2449,0.000173845,PASS
SZ_BA11A,FIRST,25.6133,0.000216483,PASS
SZ_BA11B,FIRST,36.0177,0.000197954,PASS
SZ_BA11C,FIRST,36.0273,7.19e-05,PASS
SZ_BA12A,FIRST,35.0254,2e-07,PASS
SZ_BA12B,FIRST,35.3889,0.000566896,PASS
SZ_BA12C,FIRST,37.574,0.000571478,PASS
SZ_BA13A,FIRST,36.0252,0.000166202,PASS
SZ_BA13B,FIRST,36.1571,0.000620981,PASS
SZ_BA13C,FIRST,35.5887,0.000562805,PASS
SZ_BA14A,FIRST,36.863,0.000542978,PASS
SZ_BA14B,FIRST,33.9679,0.000348359,PASS
SZ_BA14C,FIRST,35.5686,0.00193978,PASS
SZ_BA15A,FIRST,36.3199,0.000265771,PASS
SZ_BA15C,FIRST,35.4163,6.39e-05,PASS
SZ_BA16A,FIRST,35.9042,3.62e-05,PASS
SZ_BA16B,FIRST,36.2763,5.16e-05,PASS
SZ_BA16C,FIRST,36.0482,7.7e-05,PASS
SZ_BA17A,FIRST,36.2924,0.000128284,PASS
SZ_BA17B,FIRST,35.9204,8.59e-05,PASS
SZ_BA17C,FIRST,34.9894,0.000136037,PASS
SZ_BA18A,FIRST,36.6846,6.82e-05,PASS
SZ_BA18B,FIRST,35.8031,0.000258101,PASS
SZ_BA18C,FIRST,35.5453,0.00043714,PASS
SZ_BA19B,FIRST,35.5128,0.00036857,PASS
SZ_BA19C,FIRST,35.1645,0.000130608,PASS
SZ_BA1A,FIRST,36.5179,0.000299258,PASS
SZ_BA1B,FIRST,36.3227,6.88e-05,PASS
SZ_BA1C,FIRST,35.3806,7.31e-05,PASS
SZ_BA20A,FIRST,36.2125,0.000258562,PASS
SZ_BA20B,FIRST,35.7798,0.000167464,PASS
SZ_BA20C,FIRST,35.2176,3.09e-05,PASS
SZ_BA21A,FIRST,36.771,0.000121335,PASS
SZ_BA21B,FIRST,35.5393,9.4e-05,PASS
SZ_BA21C,FIRST,35.5959,0.000138643,PASS
SZ_BA22A,FIRST,37.2589,3.2e-05,PASS
SZ_BA22B,FIRST,31.7821,0.000226607,PASS
SZ_BA22C,FIRST,35.9329,0.000357362,PASS
SZ_BA24A,FIRST,35.8577,8.82e-05,PASS
SZ_BA24B,FIRST,35.6333,5.49e-05,PASS
SZ_BA24C,FIRST,36.6196,0.0011265,PASS
SZ_BA25A,FIRST,37.0976,1.54e-05,PASS
SZ_BA25B,FIRST,35.8112,5.26e-05,PASS
SZ_BA25C,FIRST,36.9536,0.000173623,PASS
SZ_BA26A,FIRST,35.4156,0.000417119,PASS
SZ_BA26B,FIRST,34.9604,0.000378019,PASS
SZ_BA26C,FIRST,35.0126,5.38e-05,PASS
SZ_BA27A,FIRST,37.1624,0.000516478,PASS
SZ_BA27B,FIRST,36.6054,0.000152101,PASS
SZ_BA27C,FIRST,35.4243,0.00264468,PASS
SZ_BA28A,FIRST,37.0689,0.000268609,PASS
SZ_BA28C,FIRST,34.7874,0.000219389,PASS
SZ_BA29A,FIRST,36.758,9.39e-05,PASS
SZ_BA29B,FIRST,35.0899,0.00011365,PASS
SZ_BA29C,FIRST,36.2227,0.000257783,PASS
SZ_BA30A,FIRST,36.5007,0.000477546,PASS
SZ_BA30B,FIRST,36.2749,9.9e-05,PASS
SZ_BA30C,FIRST,36.9818,0.000266268,PASS
SZ_BA31A,FIRST,36.709,9.08e-05,PASS
SZ_BA31B,FIRST,35.2467,0.000460817,PASS
SZ_BA31C,FIRST,37.0974,0.000346758,PASS
SZ_BA33A,FIRST,35.9889,0.00010443,PASS
SZ_BA33B,FIRST,35.2527,0.000200875,PASS
SZ_BA33C,FIRST,34.5855,0.000274014,PASS
SZ_BA35A,FIRST,34.1194,0.00305261,PASS
SZ_BA35B,FIRST,34.6197,0.00226351,PASS
SZ_BA35C,FIRST,33.508,0.000244066,PASS
SZ_BA37A,FIRST,34.2144,0.0012575,PASS
SZ_BA37B,FIRST,32.6072,0.00358658,PASS
SZ_BA37C,FIRST,33.694,0.0019162,PASS
SZ_BA39A,FIRST,32.0576,0.00138114,PASS
SZ_BA39B,FIRST,33.7681,0.00328921,PASS
SZ_BA39C,FIRST,34.9606,0.00078104,PASS
SZ_BA3A,FIRST,36.4906,0.000171582,PASS
SZ_BA3C,FIRST,33.8562,9.39e-05,PASS
SZ_BA43A,FIRST,34.7914,0.000520125,PASS
SZ_BA43B,FIRST,34.3098,0.00105893,PASS
SZ_BA43C,FIRST,33.7885,0.00625247,PASS
SZ_BA44A,FIRST,30.9789,0.00341717,PASS
SZ_BA44B,FIRST,34.2216,0.00055012,PASS
SZ_BA44C,FIRST,34.7379,0.000925989,PASS
SZ_BA45A,FIRST,35.7414,0.00717503,PASS
SZ_BA45B,FIRST,34.868,0.00061041,PASS
SZ_BA45C,FIRST,35.3941,0.000387723,PASS
SZ_BA46A,FIRST,34.16,0.000952563,PASS
SZ_BA46B,FIRST,32.8622,0.00138593,PASS
SZ_BA46C,FIRST,34.0619,0.00148101,PASS
SZ_BA47A,FIRST,34.1913,0.000939582,PASS
SZ_BA47B,FIRST,33.2163,0.00106672,PASS
SZ_BA47C,FIRST,32.2819,0.000791537,PASS
SZ_BA48A,FIRST,34.8287,0.000479649,PASS
SZ_BA48C,FIRST,34.1179,0.00554109,PASS
SZ_BA49A,FIRST,34.1287,0.000844623,PASS
SZ_BA49B,FIRST,35.2932,0.000830988,PASS
SZ_BA49C,FIRST,35.019,0.000515567,PASS
SZ_BA4A,FIRST,36.4419,0.000253714,PASS
SZ_BA4B,FIRST,36.1797,0.00013149,PASS
SZ_BA4C,FIRST,35.9527,0.00100584,PASS
SZ_BA51A,FIRST,32.6488,0.000809945,PASS
SZ_BA51B,FIRST,34.5992,0.000269867,PASS
SZ_BA51C,FIRST,34.7567,0.00012565,PASS
SZ_BA52B,FIRST,36.2938,0.000644926,PASS
SZ_BA52C,FIRST,31.5826,0.000536371,PASS
SZ_BA53A,FIRST,33.6945,0.00115648,PASS
SZ_BA53B,FIRST,33.6828,0.000718112,PASS
SZ_BA53C,FIRST,33.7011,0.000681269,PASS
SZ_BA56B,FIRST,31.0958,0.000962851,PASS
SZ_BA56C,FIRST,31.2599,0.000959605,PASS
SZ_BA57B,FIRST,32.4909,0.0066343,PASS
SZ_BA57C,FIRST,34.7882,0.000430367,PASS
SZ_BA58A,FIRST,36.4752,0.000482645,PASS
SZ_BA58B,FIRST,33.3969,0.0118608,PASS
SZ_BA58C,FIRST,35.428,0.0010316,PASS
SZ_BA59A,FIRST,29.6739,0.000790721,PASS
SZ_BA59C,FIRST,34.748,0.000552856,PASS
SZ_BA5A,FIRST,36.4152,0.0013944,PASS
SZ_BA5B,FIRST,35.9818,9.61e-05,PASS
SZ_BA5C,FIRST,36.0106,0.000328728,PASS
SZ_BA60A,FIRST,34.7711,0.000417416,PASS
SZ_BA60B,FIRST,33.9011,0.000125159,PASS
SZ_BA60C,FIRST,32.7634,0.00339845,PASS
SZ_BA61A,FIRST,32.9167,0.00533699,PASS
SZ_BA61B,FIRST,33.3331,0.00123385,PASS
SZ_BA61C,FIRST,33.7795,0.000383148,PASS
SZ_BA62A,FIRST,28.8895,0.00106592,PASS
SZ_BA62B,FIRST,32.3657,0.0016866,PASS
SZ_BA62C,FIRST,33.9542,0.00102363,PASS
SZ_BA64A,FIRST,32.8597,0.00225445,PASS
SZ_BA64B,FIRST,33.3814,0.000768304,PASS
SZ_BA64C,FIRST,33.3869,0.000789028,PASS
SZ_BA65A,FIRST,33.1995,0.000889743,PASS
SZ_BA65B,FIRST,32.752,0.00057085,PASS
SZ_BA65C,FIRST,32.6384,0.00718792,PASS
SZ_BA66A,FIRST,33.5823,0.00579167,PASS
SZ_BA66B,FIRST,32.743,0.000714905,PASS
SZ_BA66C,FIRST,33.8256,0.000489256,PASS
SZ_BA6A,FIRST,35.9684,5.85e-05,PASS
SZ_BA6B,FIRST,36.4111,5e-05,PASS
